price,bedRoom,bathroom,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,floor_type,agePossession,sector,type,luxury,balcony
1.23,3.0,3.0,1395.2,0,0,0,0,1,2,2.0,3.0,175.0,0.0,0.0,1.0
2.6,4.0,4.0,2950.0,0,1,0,0,0,0,4.0,3.0,66.0,0.0,3.0,4.0
1.5,6.0,1.0,3002.04,0,0,0,0,0,2,3.0,1.0,100.0,1.0,0.0,2.0
1.55,3.0,2.0,1240.0,0,0,1,0,0,0,1.0,0.0,173.0,0.0,3.0,3.0
1.65,3.0,3.0,946.0,0,0,0,0,0,2,3.0,3.0,190.0,0.0,2.0,2.0
0.9,2.0,2.0,1039.0,0,0,0,0,0,2,1.0,3.0,190.0,0.0,0.0,1.0
7.5,4.0,4.0,4280.0,0,1,0,1,1,0,2.0,1.0,88.0,0.0,1.0,4.0
2.09,4.0,4.0,2200.0,0,0,0,0,1,0,1.0,3.0,134.0,0.0,3.0,4.0
0.6,2.0,2.0,860.8000000000001,1,0,0,0,0,2,2.0,3.0,179.0,0.0,1.0,1.0
1.13,3.0,3.0,1384.0,0,0,0,0,1,2,1.0,3.0,175.0,0.0,2.0,4.0
1.38,3.0,3.0,2066.0,0,1,0,0,0,2,1.0,3.0,171.0,0.0,2.0,4.0
3.51,4.0,4.0,2841.0,0,1,0,0,0,2,3.0,1.0,132.0,1.0,2.0,3.0
2.35,4.0,4.0,2400.0,0,1,0,0,0,0,1.0,0.0,151.0,0.0,2.0,4.0
1.75,3.0,4.0,1544.8000000000002,0,1,0,0,0,0,2.0,3.0,64.0,0.0,3.0,4.0
2.0,3.0,4.0,1965.0,0,1,0,0,0,2,1.0,1.0,179.0,0.0,1.0,4.0
0.7,3.0,2.0,1194.36,0,0,0,0,0,2,3.0,0.0,68.0,1.0,0.0,1.0
1.75,3.0,4.0,1832.0,0,1,0,0,0,2,2.0,3.0,66.0,0.0,2.0,4.0
1.65,3.0,4.0,1700.0,1,1,0,0,0,2,2.0,1.0,151.0,0.0,2.0,4.0
2.0,3.0,3.0,1870.4,0,1,0,0,0,2,2.0,3.0,71.0,0.0,2.0,4.0
0.9,3.0,3.0,1439.0,0,0,0,1,0,2,3.0,3.0,190.0,0.0,2.0,3.0
1.85,3.0,3.0,1399.1347776,0,0,1,1,0,2,1.0,0.0,125.0,0.0,3.0,0.0
2.05,4.0,4.0,2250.0,0,1,0,0,0,0,3.0,3.0,169.0,0.0,1.0,4.0
1.1,5.0,3.0,1625.0,1,0,0,1,0,2,3.0,2.0,6.0,1.0,0.0,0.0
1.6,2.0,2.0,1345.0,0,0,0,0,0,0,2.0,3.0,156.0,0.0,3.0,1.0
2.52,4.0,4.0,2400.0,0,1,1,0,0,0,2.0,3.0,66.0,0.0,3.0,4.0
1.31,2.0,2.0,76.44,0,0,0,0,0,2,3.0,4.0,105.0,0.0,2.0,1.0
2.2,2.0,2.0,1183.2,0,0,0,0,0,2,2.0,1.0,107.0,0.0,0.0,1.0
1.8,3.0,4.0,1600.0,0,1,0,0,0,0,1.0,0.0,127.0,0.0,3.0,4.0
0.36,2.0,2.0,950.0,0,0,0,0,0,2,3.0,3.0,114.0,0.0,0.0,0.0
1.8,4.0,4.0,1772.0,0,0,0,0,0,2,1.0,0.0,175.0,0.0,1.0,4.0
1.4,3.0,3.0,1447.0,0,1,0,0,0,1,2.0,3.0,167.0,0.0,2.0,3.0
2.65,2.0,2.0,1146.4,1,0,0,0,0,2,3.0,1.0,144.0,0.0,1.0,3.0
0.38,2.0,2.0,602.028,0,0,0,0,0,2,3.0,3.0,190.0,0.0,0.0,1.0
1.25,2.0,2.0,913.0,0,0,0,0,0,2,2.0,2.0,99.0,0.0,1.0,3.0
1.05,2.0,2.0,1336.8000000000002,0,0,1,0,0,2,1.0,3.0,169.0,0.0,3.0,4.0
4.3,4.0,5.0,3100.0,1,1,0,1,0,2,3.0,1.0,124.0,0.0,2.0,4.0
0.75,3.0,3.0,1692.0,0,1,0,0,0,2,3.0,0.0,63.0,0.0,1.0,4.0
1.11,2.0,2.0,1640.0,0,0,1,0,0,2,1.0,3.0,169.0,0.0,3.0,3.0
0.71,2.0,2.0,1000.0,0,0,0,0,1,2,1.0,1.0,111.0,0.0,1.0,3.0
1.05,2.0,2.0,1240.0,1,0,0,0,0,2,3.0,3.0,181.0,0.0,1.0,3.0
2.55,3.0,3.0,1300.0,1,1,0,0,0,2,3.0,3.0,144.0,0.0,0.0,3.0
2.65,3.0,4.0,1801.1018592,0,1,0,1,0,0,2.0,0.0,125.0,0.0,3.0,3.0
1.38,3.0,3.0,1230.4,0,0,0,1,0,2,2.0,3.0,149.0,0.0,2.0,0.0
1.8,4.0,4.0,2700.0,0,0,1,0,0,0,3.0,0.0,123.0,0.0,3.0,4.0
1.55,3.0,4.0,1071.330967,0,1,0,0,0,0,2.0,3.0,160.0,0.0,3.0,3.0
13.5,5.0,5.0,4520.0,1,1,0,1,1,1,3.0,3.0,96.0,1.0,1.0,4.0
0.96,2.0,2.0,1123.2,0,0,0,0,0,2,1.0,0.0,176.0,0.0,2.0,4.0
0.3,1.0,1.0,450.0,0,0,0,0,0,0,2.0,1.0,168.0,0.0,0.0,0.0
2.95,2.0,2.0,1452.6,0,0,0,0,0,2,3.0,0.0,134.0,1.0,1.0,1.0
0.23,1.0,1.0,460.0,0,0,0,0,0,2,3.0,3.0,91.0,0.0,0.0,0.0
11.0,5.0,6.0,3240.0,1,1,1,1,0,0,3.0,1.0,145.0,1.0,3.0,4.0
1.4,3.0,3.0,1262.4,0,0,0,1,0,2,2.0,3.0,149.0,0.0,3.0,1.0
1.65,3.0,3.0,1859.784,0,0,0,0,0,0,3.0,3.0,149.0,0.0,2.0,1.0
0.5,2.0,2.0,601.0,0,0,0,0,0,2,3.0,3.0,170.0,0.0,1.0,0.0
7.2,4.0,4.0,4682.0,1,1,0,0,0,1,3.0,2.0,88.0,1.0,0.0,4.0
0.7,1.0,1.0,350.0,0,0,0,0,0,2,1.0,3.0,143.0,0.0,0.0,2.0
0.9,3.0,1.0,1011.44,0,0,0,0,0,2,3.0,2.0,99.0,1.0,0.0,2.0
2.0,3.0,4.0,2200.0,0,1,0,0,0,2,1.0,3.0,169.0,0.0,1.0,3.0
0.7,2.0,2.0,696.0,0,0,0,0,0,2,1.0,3.0,76.0,0.0,2.0,1.0
6.44,4.0,5.0,2432.0,1,1,1,1,0,2,3.0,1.0,72.0,1.0,3.0,4.0
0.65,1.0,1.0,755.0,0,0,0,0,0,2,0.0,0.0,134.0,0.0,3.0,0.0
1.19,3.0,3.0,1380.8000000000002,0,0,0,0,1,2,2.0,3.0,175.0,0.0,2.0,1.0
2.3,5.0,3.0,1345.0,1,1,0,1,0,2,3.0,2.0,150.0,1.0,0.0,4.0
5.9,3.0,3.0,2690.4,1,1,0,0,0,2,2.0,3.0,144.0,0.0,2.0,3.0
0.98,2.0,3.0,734.420897,1,1,1,1,0,2,2.0,3.0,71.0,0.0,1.0,3.0
0.95,4.0,5.0,1517.6,0,1,0,0,0,2,3.0,0.0,177.0,0.0,1.0,4.0
1.32,4.0,4.0,1754.4,0,1,0,0,0,2,2.0,0.0,153.0,0.0,2.0,3.0
1.6,3.0,4.0,1140.9734,0,1,0,0,0,0,3.0,3.0,71.0,0.0,2.0,4.0
1.0,4.0,4.0,1616.0,0,0,0,0,0,2,2.0,1.0,177.0,0.0,1.0,3.0
2.36,3.0,3.0,1400.0,1,1,0,0,0,0,3.0,3.0,144.0,0.0,3.0,3.0
3.2,4.0,3.0,1750.0,0,1,0,0,0,2,3.0,3.0,144.0,0.0,0.0,1.0
0.45,3.0,3.0,800.0,0,0,0,0,0,2,2.0,3.0,25.0,0.0,0.0,1.0
1.25,3.0,3.0,1490.0,0,0,0,0,0,0,2.0,3.0,160.0,0.0,1.0,4.0
1.4,3.0,3.0,1424.0,0,0,0,0,0,1,1.0,2.0,88.0,0.0,2.0,4.0
5.5,4.0,4.0,2336.0,0,1,0,0,0,0,3.0,3.0,124.0,1.0,0.0,1.0
1.45,3.0,4.0,1696.0,0,1,0,0,0,2,3.0,1.0,169.0,0.0,0.0,1.0
1.1,3.0,1.0,1103.089,0,0,0,0,0,2,0.0,1.0,173.0,0.0,1.0,2.0
1.0,3.0,2.0,970.0,0,0,0,0,0,2,3.0,0.0,151.0,0.0,2.0,1.0
0.36,2.0,2.0,438.4,0,0,0,0,0,2,1.0,3.0,70.0,0.0,0.0,0.0
1.1,2.0,2.0,795.0,0,0,0,0,0,2,3.0,1.0,105.0,0.0,0.0,1.0
1.38,3.0,3.0,1230.4,0,0,0,0,0,2,2.0,3.0,149.0,0.0,3.0,0.0
0.7,1.0,1.0,903.84,0,0,0,0,0,2,3.0,0.0,88.0,1.0,0.0,2.0
7.25,3.0,4.0,2594.0,1,1,1,1,0,0,3.0,0.0,124.0,1.0,3.0,1.0
3.5,3.0,3.0,2054.0,1,1,0,1,0,0,2.0,1.0,144.0,0.0,3.0,3.0
4.8,3.0,4.0,3269.755,0,0,0,0,0,2,2.0,1.0,131.0,0.0,2.0,4.0
3.65,3.0,4.0,2158.4,0,1,0,1,0,0,2.0,3.0,146.0,0.0,2.0,4.0
1.1,3.0,3.0,1512.0,0,0,0,0,0,0,2.0,0.0,168.0,0.0,2.0,4.0
1.55,3.0,2.0,1557.0,0,0,0,0,0,2,1.0,1.0,105.0,0.0,1.0,4.0
0.98,3.0,3.0,1296.0,1,0,0,0,0,2,0.0,0.0,153.0,0.0,2.0,3.0
4.5,6.0,6.0,205.0,0,0,1,0,0,0,3.0,0.0,122.0,1.0,2.0,4.0
0.64,2.0,2.0,1225.0,0,0,0,0,0,0,2.0,3.0,164.0,0.0,2.0,3.0
0.92,3.0,3.0,1400.0,0,0,0,0,1,0,2.0,3.0,158.0,0.0,1.0,3.0
1.18,2.0,2.0,1252.0,1,0,0,0,0,2,1.0,2.0,88.0,0.0,2.0,3.0
1.4,3.0,4.0,1576.0,0,0,1,1,0,2,1.0,0.0,163.0,0.0,3.0,1.0
1.34,2.0,2.0,1257.6,1,0,0,0,0,2,3.0,3.0,160.0,0.0,3.0,3.0
1.73,3.0,3.0,1240.00128,0,1,0,0,0,0,1.0,3.0,167.0,0.0,3.0,3.0
0.85,3.0,2.0,670.0,0,0,0,0,0,2,3.0,1.0,190.0,0.0,0.0,1.0
1.15,2.0,2.0,1168.0,1,0,0,1,0,2,2.0,3.0,171.0,0.0,3.0,3.0
0.87,2.0,3.0,1110.0,1,0,0,0,0,2,1.0,3.0,110.0,0.0,2.0,4.0
2.44,3.0,3.0,1462.4,0,0,0,0,0,2,1.0,3.0,144.0,0.0,1.0,1.0
0.7,2.0,2.0,904.0,0,0,0,0,0,0,3.0,0.0,126.0,1.0,1.0,2.0
1.21,3.0,3.0,1930.0,0,1,0,1,0,2,1.0,3.0,175.0,0.0,3.0,4.0
1.1,3.0,2.0,1850.0,0,0,0,0,0,2,0.0,3.0,177.0,0.0,0.0,3.0
11.5,12.0,13.0,2734.0,1,1,0,1,0,0,3.0,3.0,134.0,1.0,1.0,4.0
1.6,3.0,3.0,1809.6,0,1,0,0,0,2,1.0,0.0,163.0,0.0,1.0,3.0
9.9,5.0,5.0,3380.0,0,0,0,1,0,0,3.0,0.0,95.0,1.0,2.0,1.0
0.9,3.0,4.0,903.84,0,0,0,0,1,0,3.0,0.0,99.0,1.0,1.0,3.0
1.87,3.0,3.0,1538.0,0,0,0,1,0,2,2.0,0.0,166.0,0.0,1.0,3.0
0.6,7.0,3.0,1173.0,0,0,0,0,0,2,3.0,0.0,66.0,1.0,0.0,0.0
1.44,3.0,3.0,1200.0,0,0,0,1,0,2,3.0,3.0,149.0,0.0,3.0,1.0
4.0,4.0,4.0,4060.501,0,0,0,0,0,2,2.0,1.0,75.0,0.0,2.0,3.0
1.1,2.0,2.0,996.0,0,0,0,0,0,2,2.0,1.0,148.0,0.0,2.0,3.0
0.95,2.0,2.0,894.0,0,0,0,0,0,0,2.0,3.0,164.0,0.0,3.0,1.0
3.0,3.0,3.0,2084.0,0,1,0,0,0,0,2.0,2.0,127.0,0.0,3.0,4.0
1.59,2.0,2.0,1240.0,0,0,0,0,0,2,2.0,3.0,66.0,0.0,3.0,1.0
0.45,2.0,3.0,590.0,0,0,0,0,0,2,1.0,3.0,111.0,0.0,0.0,1.0
1.28,3.0,3.0,1450.0,1,0,0,0,0,2,3.0,1.0,173.0,0.0,3.0,1.0
0.45,2.0,2.0,595.0,0,0,0,0,0,2,2.0,1.0,179.0,0.0,0.0,1.0
3.5,4.0,5.0,2500.0,0,1,0,0,0,0,1.0,3.0,76.0,0.0,1.0,4.0
1.35,3.0,3.0,1890.227,0,0,0,0,0,2,3.0,1.0,110.0,0.0,2.0,2.0
0.65,2.0,2.0,850.0,0,0,0,0,0,0,3.0,3.0,167.0,0.0,3.0,1.0
0.35,2.0,2.0,500.0,0,0,0,0,0,2,3.0,0.0,68.0,1.0,0.0,0.0
1.3,3.0,3.0,1544.0,0,1,0,1,0,0,2.0,3.0,170.0,0.0,1.0,3.0
1.28,3.0,4.0,1560.0,0,1,0,1,0,2,2.0,0.0,170.0,0.0,2.0,4.0
5.0,3.0,3.0,4951.0,0,0,0,0,0,2,3.0,2.0,114.0,1.0,0.0,1.0
2.52,3.0,4.0,1880.0,0,1,0,0,0,2,1.0,3.0,152.0,0.0,3.0,3.0
1.65,3.0,4.0,1860.0,0,1,0,0,1,2,2.0,4.0,76.0,0.0,0.0,4.0
1.0,2.0,2.0,1148.0,1,0,0,0,1,2,2.0,3.0,165.0,0.0,2.0,1.0
3.4,6.0,6.0,1528.0,0,0,0,0,0,0,3.0,0.0,134.0,1.0,0.0,4.0
2.97,3.0,3.0,2100.0,0,1,0,0,0,0,1.0,0.0,127.0,0.0,3.0,4.0
1.7,3.0,3.0,1610.0,1,0,0,0,0,2,3.0,0.0,134.0,0.0,1.0,3.0
0.56,2.0,2.0,822.0,0,0,0,0,0,2,3.0,1.0,190.0,0.0,3.0,3.0
0.78,2.0,2.0,1011.2,0,0,0,0,0,2,3.0,3.0,190.0,0.0,2.0,1.0
2.51,3.0,3.0,1648.8000000000002,1,0,0,0,0,0,1.0,2.0,125.0,0.0,2.0,4.0
1.1,3.0,2.0,1080.0,0,0,0,0,0,2,1.0,3.0,151.0,0.0,0.0,1.0
1.3,3.0,3.0,1155.0,0,1,0,0,0,2,1.0,3.0,64.0,0.0,2.0,3.0
1.32,3.0,3.0,1254.4,0,0,0,1,0,2,2.0,3.0,149.0,0.0,2.0,0.0
6.09,12.0,11.0,1620.0,0,0,0,1,0,1,3.0,0.0,123.0,1.0,1.0,4.0
2.6,3.0,2.0,2165.0,0,1,0,0,0,2,2.0,0.0,152.0,0.0,1.0,1.0
1.35,3.0,3.0,1095.334464,0,1,0,0,0,2,1.0,3.0,167.0,0.0,0.0,3.0
1.75,4.0,4.0,1800.0,0,0,0,0,1,0,1.0,3.0,111.0,0.0,3.0,3.0
1.25,2.0,2.0,1262.0,0,0,0,0,0,2,2.0,1.0,152.0,0.0,1.0,1.0
1.8,3.0,4.0,2290.0,0,0,0,0,0,2,2.0,1.0,66.0,0.0,2.0,3.0
1.49,3.0,3.0,1022.5705,0,0,0,0,0,0,1.0,3.0,64.0,0.0,3.0,3.0
5.0,3.0,4.0,2200.0,0,1,0,1,1,0,1.0,3.0,131.0,0.0,1.0,4.0
0.9,2.0,2.0,1056.0,1,0,0,0,0,0,1.0,3.0,70.0,0.0,2.0,3.0
0.4,1.0,1.0,431.0,0,0,0,0,0,2,3.0,0.0,114.0,1.0,0.0,0.0
1.4,3.0,3.0,1611.0,0,0,0,0,0,0,1.0,3.0,111.0,0.0,3.0,3.0
1.44,3.0,3.0,1990.0,0,1,0,0,0,2,1.0,1.0,110.0,0.0,1.0,4.0
0.35,2.0,2.0,576.0,0,0,0,0,0,2,2.0,3.0,190.0,0.0,2.0,1.0
1.71,3.0,2.0,1425.0,0,0,0,0,0,2,3.0,1.0,173.0,0.0,1.0,2.0
0.64,2.0,2.0,1359.966,0,0,0,0,0,2,3.0,1.0,170.0,0.0,2.0,0.0
5.0,9.0,9.0,100.0,0,0,0,0,1,0,1.0,1.0,133.0,1.0,1.0,4.0
4.5,4.0,6.0,3360.0,0,1,0,0,0,0,2.0,3.0,164.0,0.0,1.0,4.0
2.1,3.0,4.0,1719.2,1,1,0,0,0,2,1.0,3.0,64.0,0.0,1.0,4.0
7.0,7.0,7.0,2475.0,1,1,1,1,0,1,3.0,0.0,118.0,1.0,3.0,4.0
2.65,3.0,4.0,1765.710156,0,1,0,0,0,0,2.0,3.0,66.0,0.0,3.0,3.0
3.5,3.0,3.0,160.0,0,0,0,0,0,2,3.0,3.0,112.0,1.0,0.0,1.0
1.6,2.0,2.0,1367.521,0,0,0,0,0,2,2.0,0.0,64.0,0.0,0.0,3.0
6.75,4.0,4.0,2087.44,0,1,0,0,0,0,3.0,3.0,125.0,1.0,0.0,3.0
1.75,3.0,4.0,1700.0,0,1,0,0,0,0,1.0,0.0,132.0,0.0,2.0,4.0
1.5,2.0,2.0,1350.0,0,0,1,0,0,0,1.0,3.0,147.0,0.0,1.0,1.0
0.38,2.0,2.0,644.111776,1,0,0,0,0,2,1.0,3.0,179.0,0.0,2.0,1.0
10.55,5.0,5.0,3240.0,1,1,0,0,0,2,3.0,0.0,127.0,1.0,1.0,3.0
2.75,6.0,6.0,2227.32,0,0,0,0,0,2,3.0,2.0,79.0,1.0,0.0,1.0
1.9,3.0,4.0,2150.0,0,1,0,0,0,2,2.0,1.0,160.0,0.0,1.0,1.0
0.95,3.0,3.0,1500.0,0,0,0,0,0,2,0.0,1.0,110.0,0.0,1.0,4.0
2.65,4.0,4.0,2650.0,0,1,0,0,0,0,2.0,3.0,66.0,0.0,0.0,4.0
1.35,3.0,3.0,1432.0,1,0,0,0,0,0,3.0,3.0,65.0,0.0,3.0,4.0
0.59,2.0,2.0,540.885975,0,0,0,0,0,2,1.0,0.0,153.0,0.0,2.0,0.0
0.32,2.0,2.0,585.0,0,0,0,0,0,2,2.0,1.0,190.0,0.0,1.0,0.0
0.48,2.0,2.0,532.0,0,0,1,0,0,2,1.0,3.0,64.0,0.0,3.0,0.0
0.45,2.0,2.0,531.0,0,0,0,0,0,2,1.0,1.0,190.0,0.0,0.0,0.0
1.5,4.0,3.0,1850.0,0,0,0,0,0,2,1.0,0.0,182.0,0.0,1.0,4.0
2.51,3.0,3.0,1674.4,0,0,1,1,0,0,2.0,0.0,127.0,0.0,2.0,3.0
1.25,3.0,3.0,1500.0,0,1,0,1,0,2,2.0,3.0,175.0,0.0,2.0,4.0
1.3,3.0,3.0,1254.4,0,0,0,1,0,2,2.0,3.0,149.0,0.0,2.0,0.0
1.36,3.0,3.0,1262.4,0,0,0,1,0,0,2.0,3.0,149.0,0.0,1.0,1.0
0.95,3.0,2.0,1690.0,0,0,0,0,0,2,1.0,1.0,170.0,0.0,0.0,0.0
0.82,3.0,2.0,650.0,0,0,0,0,0,2,3.0,1.0,106.0,0.0,0.0,1.0
0.96,3.0,4.0,1500.0,0,1,0,0,0,2,3.0,1.0,175.0,0.0,2.0,3.0
0.3,2.0,2.0,489.0,0,0,0,0,0,2,1.0,3.0,70.0,0.0,1.0,0.0
0.66,3.0,3.0,1135.0,0,0,0,0,0,2,3.0,3.0,150.0,0.0,0.0,1.0
16.0,6.0,7.0,4499.0,0,1,1,1,0,0,3.0,2.0,192.0,1.0,3.0,3.0
0.28,2.0,2.0,468.0,0,0,0,0,0,2,3.0,3.0,190.0,0.0,1.0,1.0
2.8,3.0,3.0,1600.0,1,1,0,1,0,1,2.0,1.0,145.0,0.0,2.0,1.0
1.5,3.0,3.0,1450.0,0,0,0,0,0,2,1.0,4.0,173.0,0.0,2.0,3.0
1.78,3.0,4.0,1544.8000000000002,0,1,0,0,0,2,1.0,0.0,64.0,0.0,3.0,4.0
0.81,3.0,3.0,1877.0,0,1,0,0,0,2,3.0,0.0,63.0,0.0,2.0,4.0
0.6,2.0,2.0,960.0,0,0,0,0,0,2,2.0,3.0,168.0,0.0,1.0,1.0
1.76,3.0,4.0,1480.0,0,0,0,0,0,2,0.0,3.0,149.0,0.0,3.0,1.0
19.5,8.0,9.0,7200.0,1,1,0,1,0,2,3.0,1.0,88.0,1.0,3.0,4.0
1.1,2.0,2.0,1118.0,0,0,0,0,0,2,3.0,3.0,111.0,0.0,2.0,1.0
8.4,4.0,5.0,4004.0,1,1,0,1,0,0,3.0,0.0,124.0,1.0,1.0,4.0
1.99,2.0,2.0,1280.0,0,0,0,0,0,2,1.0,1.0,92.0,0.0,1.0,1.0
0.69,2.0,2.0,975.0,0,0,0,0,0,2,1.0,3.0,169.0,0.0,1.0,1.0
6.16,4.0,5.0,3000.0,0,1,0,1,0,0,1.0,1.0,92.0,0.0,1.0,4.0
1.0,2.0,2.0,1225.0,0,1,0,0,0,2,2.0,1.0,148.0,0.0,2.0,1.0
1.2,2.0,2.0,750.0,0,0,0,0,0,1,3.0,3.0,148.0,0.0,2.0,3.0
1.2,3.0,3.0,1423.15,1,0,0,0,1,2,3.0,1.0,173.0,0.0,1.0,1.0
1.1,2.0,2.0,1000.0,0,0,0,0,0,0,1.0,0.0,105.0,0.0,1.0,3.0
0.4,2.0,2.0,600.0,0,0,0,0,0,2,3.0,1.0,110.0,0.0,0.0,1.0
0.9,2.0,2.0,1104.972,0,0,0,0,0,2,3.0,1.0,173.0,0.0,1.0,1.0
3.83,3.0,4.0,1775.0,1,1,0,0,0,0,1.0,3.0,136.0,0.0,3.0,1.0
0.98,3.0,3.0,1400.0,0,0,0,1,0,2,1.0,3.0,111.0,0.0,3.0,4.0
11.5,7.0,8.0,6500.0,0,1,1,1,0,0,3.0,2.0,120.0,1.0,1.0,4.0
4.31,5.0,4.0,1345.0,0,0,0,0,0,2,3.0,2.0,95.0,1.0,1.0,3.0
5.0,4.0,4.0,3500.0,1,1,0,1,1,0,3.0,0.0,154.0,0.0,3.0,4.0
0.85,3.0,3.0,1840.0,0,1,0,0,0,2,3.0,3.0,63.0,0.0,0.0,4.0
4.25,3.0,2.0,1345.0,1,0,0,0,0,2,3.0,2.0,95.0,1.0,1.0,3.0
1.15,3.0,2.0,1282.0,1,0,0,0,0,0,1.0,3.0,164.0,0.0,2.0,4.0
3.5,4.0,5.0,3062.653,0,1,0,0,1,2,1.0,3.0,154.0,0.0,1.0,4.0
0.5,2.0,2.0,871.56,0,0,0,0,0,2,3.0,0.0,68.0,1.0,0.0,2.0
0.95,5.0,3.0,1001.0,0,0,0,1,0,2,3.0,3.0,109.0,1.0,0.0,1.0
1.45,3.0,3.0,1320.0,0,1,0,0,0,2,1.0,3.0,64.0,0.0,3.0,3.0
1.7,2.0,2.0,1150.0,0,0,0,0,0,2,3.0,4.0,140.0,0.0,0.0,1.0
2.0,3.0,4.0,1685.0,0,1,0,0,0,2,1.0,3.0,169.0,0.0,3.0,3.0
2.9,3.0,4.0,1602.4,0,0,0,0,0,2,1.0,1.0,71.0,0.0,2.0,1.0
1.54,3.0,3.0,1850.0,0,1,0,1,0,0,1.0,2.0,134.0,0.0,2.0,1.0
2.0,6.0,4.0,1345.0,1,0,0,1,0,0,3.0,3.0,47.0,1.0,1.0,3.0
1.14,3.0,3.0,1423.0,1,0,0,0,0,2,3.0,1.0,173.0,0.0,2.0,1.0
0.4,2.0,2.0,633.0,0,0,0,0,0,2,2.0,3.0,164.0,0.0,0.0,0.0
2.9,3.0,4.0,1602.4,0,0,0,0,0,2,2.0,3.0,71.0,0.0,2.0,1.0
1.8,3.0,4.0,1244.30684,1,1,1,1,0,0,3.0,3.0,167.0,0.0,3.0,3.0
0.55,2.0,2.0,700.0,1,0,0,0,0,0,3.0,3.0,101.0,0.0,2.0,0.0
7.49,12.0,12.0,2702.0,1,1,0,1,0,0,3.0,3.0,133.0,1.0,1.0,4.0
1.12,2.0,2.0,840.0,0,0,0,0,0,2,0.0,2.0,135.0,0.0,2.0,0.0
2.15,3.0,3.0,904.0,1,0,1,1,0,2,3.0,0.0,117.0,1.0,1.0,3.0
1.43,3.0,3.0,1700.0,1,1,0,0,1,2,3.0,3.0,110.0,0.0,1.0,4.0
1.93,3.0,4.0,2408.0,0,1,0,0,0,2,1.0,3.0,169.0,0.0,3.0,3.0
0.27,2.0,2.0,550.0,0,0,0,0,0,2,3.0,1.0,179.0,0.0,0.0,2.0
2.45,3.0,3.0,1320.0,0,0,0,0,0,2,2.0,3.0,71.0,0.0,1.0,3.0
0.95,3.0,3.0,1500.0,0,1,0,0,0,2,1.0,3.0,175.0,0.0,2.0,3.0
1.42,2.0,2.0,750.0,1,0,0,0,0,0,1.0,3.0,144.0,0.0,3.0,1.0
9.5,7.0,6.0,3595.0,1,1,0,1,0,2,3.0,3.0,72.0,1.0,3.0,3.0
2.15,3.0,4.0,4000.0,1,0,0,0,0,2,2.0,3.0,71.0,0.0,0.0,4.0
15.0,5.0,5.0,6402.2,1,1,0,1,0,0,3.0,0.0,95.0,1.0,3.0,3.0
10.0,4.0,4.0,8136.0,0,1,0,0,0,2,3.0,0.0,31.0,1.0,0.0,4.0
2.55,4.0,5.0,2675.199,0,1,0,0,0,2,3.0,1.0,160.0,0.0,1.0,1.0
0.75,2.0,2.0,1015.2,0,0,0,0,1,2,1.0,3.0,66.0,0.0,2.0,3.0
1.16,3.0,3.0,1394.4,0,1,0,0,0,0,1.0,0.0,153.0,0.0,2.0,3.0
1.45,3.0,2.0,1206.4,0,0,0,0,0,2,1.0,1.0,148.0,0.0,0.0,4.0
3.75,4.0,4.0,1840.0,0,0,0,0,0,0,3.0,2.0,196.0,1.0,0.0,4.0
3.25,4.0,4.0,1066.0,0,0,0,0,0,2,3.0,2.0,94.0,1.0,0.0,3.0
4.0,3.0,4.0,1731.2,0,1,0,0,0,0,1.0,2.0,136.0,0.0,1.0,3.0
2.0,3.0,3.0,1128.0567199999998,0,0,1,0,0,2,3.0,3.0,64.0,0.0,3.0,4.0
2.95,2.0,2.0,1452.6,0,0,0,0,0,2,3.0,0.0,134.0,1.0,0.0,2.0
1.3,3.0,3.0,900.0,0,0,0,0,1,2,3.0,1.0,173.0,0.0,1.0,1.0
5.8,4.0,4.0,2800.985,0,0,0,0,0,2,2.0,2.0,120.0,0.0,0.0,4.0
5.5,8.0,8.0,2519.0,1,1,0,1,0,0,3.0,0.0,93.0,1.0,2.0,1.0
1.0,1.0,1.0,880.0,1,0,0,1,0,0,3.0,2.0,98.0,0.0,2.0,0.0
0.36,2.0,2.0,645.0,1,0,0,0,0,2,1.0,1.0,179.0,0.0,2.0,1.0
4.5,4.0,4.0,3195.72,0,0,0,0,0,2,3.0,3.0,98.0,1.0,0.0,2.0
1.57,2.0,2.0,1100.0,0,0,0,0,1,2,1.0,3.0,156.0,0.0,3.0,4.0
1.59,3.0,3.0,1548.0,0,0,0,0,1,0,2.0,3.0,170.0,0.0,3.0,3.0
1.6,1.0,1.0,893.0,0,0,0,0,0,2,3.0,2.0,113.0,1.0,1.0,1.0
1.1,3.0,3.0,1380.0,0,0,0,0,0,2,1.0,3.0,111.0,0.0,2.0,4.0
2.49,3.0,3.0,1960.0,0,1,0,0,0,0,2.0,3.0,66.0,0.0,3.0,4.0
0.8,2.0,2.0,1055.0,0,0,0,1,0,0,1.0,3.0,70.0,0.0,3.0,4.0
0.62,2.0,2.0,482.0,0,0,0,0,0,0,3.0,3.0,149.0,0.0,2.0,0.0
0.96,2.0,2.0,732.0,0,0,0,0,0,2,1.0,3.0,64.0,0.0,3.0,1.0
0.99,3.0,3.0,1452.0,0,1,0,0,0,2,1.0,1.0,110.0,0.0,1.0,0.0
1.75,3.0,4.0,1553.6,0,1,0,0,0,0,2.0,3.0,64.0,0.0,2.0,4.0
